Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:45,22:30,02h 45m,440.0,11 Seats available,4.6,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),22:30,02:45,04h 15m,333.0,42 Seats available,3.1,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),22:30,02:59,04h 29m,350.0,34 Seats available,4.1,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RSRTC - 175208,Express Non AC Seater 2+3,23:00,04:00,05h 00m,265.0,42 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Gajraj Travels,A/C Sleeper (2+1),21:00,02:00,05h 00m,857.0,4 Seats available,4.5,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
B.R. Travels,AC Sleeper (2+1),21:30,02:20,04h 50m,999.0,4 Seats available,4.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Gajraj Travels,Non A/C Seater / Sleeper (2+1),20:45,01:15,04h 30m,400.0,8 Seats available,4.5,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Gajraj Travels,Non A/C Seater / Sleeper (2+1),21:30,02:00,04h 30m,400.0,35 Seats available,4.5,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
M R Travels,NON A/C Seater/ Sleeper (2+1),21:45,02:30,04h 45m,360.0,28 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),22:45,03:45,05h 00m,438.1,24 Seats available,3.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 189622,Express Non AC Seater 2+3,22:00,02:25,04h 25m,212.0,28 Seats available,4.6,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:00,02:00,05h 00m,600.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),21:30,02:55,05h 25m,460.0,18 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,02:40,04h 40m,300.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:10,23:25,03h 15m,484.0,1 Seat available,4.5,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,A/C Seater / Sleeper (2+1),22:45,03:55,05h 10m,381.0,39 Seats available,4.4,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,NON A/C Seater/ Sleeper (2+1),23:30,03:40,04h 10m,350.0,42 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Amar Travels,A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,429.0,43 Seats available,3.3,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
NEW RADHIKA TRAVEL,Non A/C Seater / Sleeper (2+1),20:00,23:15,03h 15m,600.0,26 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Haji Ali Travels,A/C Seater / Sleeper (2+1),20:00,01:00,05h 00m,450.0,36 Seats available,1.3,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:30,00:30,04h 00m,570.0,56 Seats available,2.6,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Metro Travels,A/C Sleeper (2+1),19:45,22:45,03h 00m,1203.0,36 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:50,05:00,05h 10m,350.0,36 Seats available,1.9,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels And Cargo,A/C Sleeper (2+1),23:00,03:40,04h 40m,600.0,17 Seats available,3.5,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),21:45,02:30,04h 45m,330.0,16 Seats available,3.5,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,600.0,40 Seats available,2.8,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Neeraj travels,A/C Seater / Sleeper (2+1),23:20,04:25,05h 05m,475.0,25 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:10,05h 40m,475.0,18 Seats available,4.4,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:35,05:05,06h 30m,300.0,19 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Samreen Travels,AC Sleeper (2+1),20:00,02:00,06h 00m,750.0,12 Seats available,4.5,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Paras Travels,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,352.0,1 Seat available,4.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,Non A/C Seater / Sleeper (2+1),21:30,05:15,07h 45m,350.0,13 Seats available,3.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 154392,Express Non AC Seater 2+3,21:30,03:00,05h 30m,263.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06:08,06h 09m,350.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Amit Travels,A/C Seater / Sleeper (2+1),23:00,04:00,05h 00m,349.0,34 Seats available,1.9,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:50,23:55,04h 05m,600.0,32 Seats available,4.7,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:59,05h 59m,600.0,1 Seat available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,02:00,05h 45m,555.0,32 Seats available,1.9,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,20:30,03:00,06h 30m,500.0,45 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,449.0,31 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
RSRTC - 182762,Express Non AC Seater 2+3,21:55,02:45,04h 50m,231.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:45,22:30,02h 45m,440.0,11 Seats available,4.6,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),22:30,02:30,04h 00m,440.0,19 Seats available,3.9,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),22:30,02:59,04h 29m,350.0,34 Seats available,4.1,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Suman sabir,Non AC Seater (2+3),21:00,23:59,02h 59m,111.0,54 Seats available,1.2,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Pammi Travels,A/C Sleeper (2+1),21:00,23:59,02h 59m,1300.0,12 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Pammi Travels,Non A/C Seater / Sleeper (2+1),21:00,23:59,02h 59m,650.0,32 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
WBTC (CTC) Habra- Barasat- Haldia - 180|07:40,Non AC Seater (2+3),07:40,10:45,03h 05m,97.0,45 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
Gogol City Service,AC Seater (2+3),12:50,15:35,02h 45m,148.0,54 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
KRISHNAKALI,A/C Seater (2+3),14:45,17:30,02h 45m,157.0,61 Seats available,3.2,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
Satadal Travels,A/C Seater (2+2),14:55,18:15,03h 20m,162.0,35 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,19:30,02h 45m,97.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
Satadal Travels,A/C Seater (2+2),05:55,09:30,03h 35m,152.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
Droupadi Paribahan,A/C Seater (2+3),06:10,09:00,02h 50m,160.0,58 Seats available,3.3,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
Diamond City Service,A/C Executive (2+3),06:30,10:15,03h 45m,149.0,37 Seats available,4.3,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:00,09:15,03h 15m,486.0,21 Seats available,4.7,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),06:15,09:30,03h 15m,486.0,29 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:30,09:45,03h 15m,486.0,14 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
WBTC (CTC) KOLKATA - JOYRAMBATI - BISHNUPUR - 123|06:00,Non AC Seater (2+3),06:00,09:00,03h 00m,69.0,47 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:45,18:15,04h 30m,299.0,31 Seats available,4.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Express Line,Volvo 9600 A/C Seater (2+2),10:25,15:20,04h 55m,359.0,25 Seats available,4.4,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),07:30,11:55,04h 25m,719.0,8 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,585.0,9 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
City Queen Bus Service,Non AC Seater (2+2),20:50,02:00,05h 10m,250.0,14 Seats available,3.0,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
City Queen Bus Service,Non AC Seater (2+2),21:30,03:30,06h 00m,285.0,18 Seats available,2.2,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
Beauty Travels,NON A/C Seater / Sleeper (2+2),00:30,04:45,04h 15m,380.0,28 Seats available,3.0,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),01:00,06:00,05h 00m,570.0,10 Seats available,4.1,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Pammi Travels,Non A/C Seater / Sleeper (2+1),01:30,06:00,04h 30m,600.0,54 Seats available,3.7,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:00,10:15,04h 15m,524.0,21 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),06:15,10:30,04h 15m,524.0,28 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
EASY RIDE,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:25,12h 40m,1500.0,23 Seats available,4.7,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,07:45,13h 15m,1200.0,35 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:30,12h 45m,1500.0,28 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,90.0,15 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,90.0,46 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,90.0,6 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,00:00,18h 45m,81.0,4 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,00:00,18h 30m,90.0,47 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
EASY RIDE,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:25,12h 40m,1500.0,19 Seats available,4.8,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,07:20,12h 50m,1200.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07:10,12h 40m,1499.0,26 Seats available,4.5,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Snemita Paribahan,Non AC Seater (2+3),05:00,08:50,03h 50m,230.0,48 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
City Express (Snemita),AC Seater (2+3),05:35,09:05,03h 30m,370.0,15 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
Santosh Bus Service,A/C Seater Push Back (2+3),06:00,09:30,03h 30m,330.0,1 Seat available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
Snemita Paribahan,,06:00,09:20,03h 20m,370.0,,4.1,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
New Eureka Travels,A/C Seater / Sleeper (2+2),19:30,03:50,08h 20m,600.0,59 Seats available,3.2,https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal)
ISHIKA TRADERS,A/C Seater / Sleeper (2+2),10:10,18:00,07h 50m,600.0,63 Seats available,1.7,https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal)
Arman Travels,Non AC Seater (2+3),06:50,10:45,03h 55m,130.0,59 Seats available,1.7,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
Sagufta Travels (Santosh),A/C Seater / Sleeper (2+2),01:20,03:20,02h 00m,537.0,12 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
Basu Travels,A/C Seater Push Back (2+3),23:30,01:45,02h 15m,499.0,20 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
Basu Travels,A/C Seater Push Back (2+3),23:55,02:15,02h 20m,469.0,21 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,80.0,31 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,Kolkata to Mecheda (West Bengal)
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,80.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,Kolkata to Mecheda (West Bengal)
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,80.0,31 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,Kolkata to Mecheda (West Bengal)
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,00:00,18h 45m,71.0,6 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,Kolkata to Mecheda (West Bengal)
SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,00:00,18h 30m,80.0,49 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,Kolkata to Mecheda (West Bengal)
ISHIKA TRADERS,A/C Seater / Sleeper (2+2),21:10,05:00,07h 50m,600.0,49 Seats available,3.1,https://www.redbus.in/bus-tickets/durgapur-to-digha,Durgapur (West Bengal) to Digha
Royal Cruiser,Volvo A/C Seater (2+2),06:45,08:15,01h 30m,380.0,12 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Kolkata to Kolaghat
Sagufta Travels (Direct Mandarmani),A/C Seater (2+3),07:15,08:30,01h 15m,394.0,22 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Kolkata to Kolaghat
Aaranyak Travels,A/C Seater (2+3),06:40,10:30,03h 50m,270.0,63 Seats available,3.8,https://www.redbus.in/bus-tickets/jhargram-to-kolkata,Jhargram to Kolkata
Santosh Bus Service,A/C Seater Push Back (2+3),11:25,16:30,05h 05m,361.0,10 Seats available,4.3,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Snemita Parisheba(Santosh),AC Seater (2+3),11:30,16:20,04h 50m,352.0,22 Seats available,3.1,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
City Express,AC Seater (2+3),11:35,16:56,05h 21m,370.0,24 Seats available,4.2,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
SBSTC-ASANSOL - SILIGURI - 2/2 VIA - SURI - 15:50 (ASN D - 3809,Non AC Seater (2+2),17:10,04:00,10h 50m,455.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Durgapur (West Bengal) to Siliguri
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,06:25,10h 55m,1050.0,33 Seats available,4.4,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Durgapur (West Bengal) to Siliguri
Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,06:30,10h 45m,1350.0,22 Seats available,4.3,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Durgapur (West Bengal) to Siliguri
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:40,06:45,11h 05m,1349.0,29 Seats available,4.5,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,Durgapur (West Bengal) to Siliguri
Basu Travels,A/C Seater Push Back (2+3),23:55,02:45,02h 50m,469.0,21 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-heria,Kolkata to Heria
Basu Travels,A/C Seater Push Back (2+3),23:30,02:55,03h 25m,499.0,20 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-heria,Kolkata to Heria
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,108.0,16 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,Kolkata to Chandipur (West Bengal)
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,108.0,46 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,Kolkata to Chandipur (West Bengal)
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,108.0,6 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,Kolkata to Chandipur (West Bengal)
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,00:00,18h 45m,99.0,4 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,Kolkata to Chandipur (West Bengal)
SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,00:00,18h 30m,108.0,41 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,Kolkata to Chandipur (West Bengal)
SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS - 3810,Non AC Seater (2+2),16:00,00:00,08h 00m,455.0,28 Seats available,4.5,https://www.redbus.in/bus-tickets/siliguri-to-durgapur,Siliguri to Durgapur (West Bengal)
Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,06:00,11h 00m,1350.0,29 Seats available,4.3,https://www.redbus.in/bus-tickets/siliguri-to-durgapur,Siliguri to Durgapur (West Bengal)
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05:35,11h 05m,1349.0,19 Seats available,4.6,https://www.redbus.in/bus-tickets/siliguri-to-durgapur,Siliguri to Durgapur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,05:15,10h 55m,1000.0,44 Seats available,4.2,https://www.redbus.in/bus-tickets/siliguri-to-durgapur,Siliguri to Durgapur (West Bengal)
Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),12:50,18:30,05h 40m,170.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/berhampore-to-durgapur,Berhampore (West Bengal) to Durgapur (West Bengal)
Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),16:10,19:30,03h 20m,96.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/berhampore-to-suri,Berhampore (West Bengal) to Suri
