Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 450,23 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
RRR Travels,A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,INR 600,30 Seats available,"4.4
41",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),03:20,07:30,04h 10m,INR 990,14 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30,00:30,06h 00m,INR 670,36 Seats available,"4.2
6",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Gupta Travels Galaxy,A/C Seater / Sleeper (2+2),21:00,03:15,06h 15m,665,51 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 7055,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:40,03:40,03h 00m,INR 283,22 Seats available,"4.7
20",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7001,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:10,04:10,03h 00m,INR 283,28 Seats available,"3.9
17",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7109,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:30,05:30,03h 00m,INR 283,27 Seats available,"3.5
20",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 8917,Lahari Non A/C Sleeper Cum Seater,01:15,06:55,05h 40m,INR 376,32 Seats available,"3.1
22",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 8106,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:30,08:10,05h 40m,INR 376,31 Seats available,"3.7
10",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 7918,,03:45,09:25,05h 40m,INR 376,23 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 8176,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,10:25,06h 10m,INR 429,31 Seats available,"4.2
20",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8013,RAJDHANI (A.C. Semi Sleeper),05:00,11:10,06h 10m,INR 520,35 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8189,,05:30,11:40,06h 10m,INR 429,43 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00,23:15,05h 15m,INR 550,43 Seats available,"3.8
316",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Sahara Tours and Travels,A/C Sleeper (2+1),22:30,04:45,06h 15m,INR 650,18 Seats available,"3.8
159",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 599,22 Seats available,"3.6
98",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30,22:45,05h 15m,INR 429,38 Seats available,"3.3
318",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TSRTC - 9444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:10,03:25,03h 15m,INR 283,28 Seats available,"3.5
10",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TSRTC - 7299,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:30,04:30,03h 00m,INR 283,31 Seats available,"4.4
15",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TSRTC - 7659,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:30,05:30,03h 00m,INR 283,31 Seats available,"3.9
23",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
BSR Tours And Travels,A/C Sleeper (2+1),23:30,06:00,06h 30m,INR 800,20 Seats available,"4.6
137",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
BSR Tours And Travels,A/C Sleeper (2+1),23:15,06:00,06h 45m,INR 800,14 Seats available,"4.8
69",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),23:00,05:30,06h 30m,INR 670,30 Seats available,"4.3
50",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
APSRTC - 4266,Super Luxury (Non AC Seater 2+2 Push Back),09:00,15:34,06h 34m,INR 483,29 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4244,Super Luxury (Non AC Seater 2+2 Push Back),14:00,20:30,06h 30m,INR 451,32 Seats available,"4.3
14",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4246,Super Luxury (Non AC Seater 2+2 Push Back),16:00,00:03,08h 03m,INR 483,29 Seats available,"3.6
13",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
TSRTC - 7104,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,08:45,04h 45m,INR 392,2 Seats available,"1.0
4",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TSRTC - 7186,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,09:30,04h 30m,INR 392,9 Seats available,"4.3
51",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TSRTC - 7200,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:45,10:35,04h 50m,INR 392,22 Seats available,"5.0
11",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad
TSRTC - 7762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:50,04:50,03h 00m,INR 289,1 Seat available,"4.5
4",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TSRTC - 5966,RAJADHANI AC (CONVERTED METRO LUXURY),05:20,08:10,02h 50m,INR 351,1 Seat available,"2.6
9",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TSRTC - 4074,RAJDHANI (A.C. Semi Sleeper),06:05,08:50,02h 45m,INR 351,12 Seats available,"2.7
19",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TSRTC - 8705,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:45,11:15,07h 30m,INR 517,31 Seats available,"4.3
9",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TSRTC - 1318,Lahari A/C sleeper,04:40,12:40,08h 00m,INR 627,25 Seats available,"4.2
17",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TSRTC - 8703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,12:30,07h 30m,INR 517,31 Seats available,"4.4
8",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 800,20 Seats available,"4.8
157",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 800,15 Seats available,"4.5
74",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,05:00,06h 45m,684,31 Seats available,"4.4
42",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem
TSRTC - 7353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:05,10:35,04h 30m,INR 365,28 Seats available,"3.8
15",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TSRTC - 7357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:45,11:05,04h 20m,INR 365,29 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TSRTC - 7386,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:55,12:05,04h 10m,INR 365,28 Seats available,"3.5
13",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
APSRTC - 51626,Super Luxury (Non AC Seater 2+2 Push Back),00:30,04:43,04h 13m,INR 344,30 Seats available,"3.7
23",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51607,Super Luxury (Non AC Seater 2+2 Push Back),01:00,05:15,04h 15m,INR 344,31 Seats available,"3.3
13",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51137,Super Luxury (Non AC Seater 2+2 Push Back),01:30,05:43,04h 13m,INR 344,32 Seats available,"3.6
25",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
TSRTC - 8859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,12:25,06h 10m,INR 453,25 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TSRTC - 8806,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:35,14:35,08h 00m,INR 453,26 Seats available,"4.0
17",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TSRTC - 64643,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,13:30,06h 30m,INR 453,31 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TSRTC - 6006,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:05,04:20,04h 15m,INR 312,27 Seats available,"2.9
17",https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
TSRTC - 6004,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:15,05:35,04h 20m,INR 312,31 Seats available,"3.4
31",https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
TSRTC - 8127,RAJDHANI (A.C. Semi Sleeper),04:30,09:25,04h 55m,INR 377,27 Seats available,"4.7
17",https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
TSRTC - 9444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:10,04:25,04h 15m,INR 392,28 Seats available,"2.4
13",https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani
TSRTC - 7291,LAHARI A/C SLEEPER CUM SEATER,03:35,08:10,04h 35m,INR 476,22 Seats available,"1.7
16",https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani
TSRTC - 7226,,05:30,11:00,05h 30m,INR 392,27 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani
APSRTC - 6879,Super Luxury (Non AC Seater 2+2 Push Back),05:30,15:30,10h 00m,INR 584,17 Seats available,"3.1
19",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 66360,Super Luxury (Non AC Seater 2+2 Push Back),08:00,17:00,09h 00m,INR 616,28 Seats available,"3.7
18",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 5734,Super Luxury (Non AC Seater 2+2 Push Back),15:15,22:00,06h 45m,INR 584,33 Seats available,"4.0
19",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
TSRTC - 8262,RAJDHANI (A.C. Semi Sleeper),03:00,05:45,02h 45m,INR 297,20 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TSRTC - 8380,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,08:30,04h 00m,INR 245,20 Seats available,"4.2
32",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TSRTC - 8268,RAJDHANI (A.C. Semi Sleeper),05:00,08:45,03h 45m,INR 297,31 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,06:15,08h 30m,INR 750,15 Seats available,"4.7
225",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,06:15,08h 35m,INR 1000,11 Seats available,"4.4
285",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 4247,Super Luxury (Non AC Seater 2+2 Push Back),04:15,10:50,06h 35m,INR 451,29 Seats available,"2.8
17",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
